trip_id,rider_id,zone_name,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,population_density,traffic_index,avg_speed_kmph,zone_type,hour,day_of_week,month,ride_frequency,avg_ride_distance,avg_ride_fare,is_peak_hour,days_since_signup,ride_cancellation_rate,fare_per_km,surge_flag_new
T01532,R0289,Zone_7,0.9171783156770255,0.8324738382454671,0.9423238381954484,Cash,2023-12-07,0.0,Aarav Gupta,21.0,2,Chennai,2021-09-30,322.0,14.0,4.17,11070.0,,45.2,Industrial,0,3,12,High,0.0028483798623510108,0.0029264715471908334,0,1675,0.043478260869565216,1.0274161764278755,1
T01533,R0257,Zone_1,0.8673187846785363,0.8008011055513957,0.8415478637830154,Cash,2023-04-19,0.0,Arjun Reddy,36.0,2,Delhi,2023-03-11,459.0,19.0,4.82,4921.0,,30.9,Residential,0,2,4,High,0.0018895834088857,0.0018334376117277024,0,1148,0.04139433551198257,0.9702866796490835,0
T01534,R0047,Zone_2,0.8990386174030164,0.8142480870869118,0.9490460515363257,Wallet,2024-08-06,0.0,Reyansh Iyer,51.0,0,Bengaluru,2021-10-07,69.0,3.0,4.86,6371.0,,58.4,Residential,0,1,8,Medium,0.013029545179753861,0.013754290601975735,0,1668,0.043478260869565216,1.0556232326012447,1
T01535,R0275,Zone_10,0.8366045037525135,0.7054867538009049,0.7733408514951273,Wallet,2024-01-04,0.0,Ishaan Das,21.0,2,Jaipur,2022-10-04,247.0,17.0,3.07,2440.0,,35.4,Industrial,0,3,1,High,0.0033870627682287997,0.0031309346214377625,0,1306,0.06882591093117409,0.9243804545951847,0
T01536,R0086,Zone_6,0.9790521330871041,0.968687068978429,0.967068077340303,Wallet,2023-09-23,1.0,Vivaan Patel,23.0,1,Hyderabad,2019-11-08,337.0,17.0,4.56,14627.0,,37.6,Mixed,0,5,9,High,0.002905199207973603,0.0028696382116922938,0,2367,0.050445103857566766,0.9877595325705347,1
T01537,R0255,Zone_1,0.9740427799576286,0.9289606850268163,0.9967686184824349,Cash,2023-01-14,1.0,Reyansh Sharma,37.0,0,Bengaluru,2021-07-06,475.0,42.0,3.12,4921.0,,30.9,Residential,0,5,1,High,0.0020506163788581652,0.002098460249436705,0,1761,0.08842105263157894,1.02333145832239,1
T01538,R0271,Zone_4,0.7269231681830747,0.6431822947181153,0.6976186665000919,Wallet,2024-01-08,0.0,Saanvi Iyer,22.0,1,Bengaluru,2022-10-07,58.0,6.0,4.37,4038.0,,48.2,Business,0,0,1,Medium,0.012533158072121978,0.012027908043105032,0,1303,0.10344827586206896,0.9596869339627341,0
T01539,R0197,Zone_8,0.9385745750647715,0.810176685496003,0.8457994616003967,UPI,2023-07-12,1.0,Saanvi Das,29.0,0,Bengaluru,2020-10-08,475.0,87.0,3.87,4516.0,,31.0,Business,0,2,7,High,0.0019759464738205714,0.0017806304454745193,0,2032,0.1831578947368421,0.9011531785228974,0
T01540,R0270,Zone_9,0.900846000794154,0.8237643517658273,0.8573265246538726,Credit Card,2023-09-05,0.0,Aadhya Reddy,35.0,1,Hyderabad,2022-01-02,455.0,64.0,3.08,11037.0,,56.1,Mixed,0,1,9,High,0.0019798813204267122,0.0018842341201184014,0,1581,0.14065934065934066,0.9516904375421369,0
T01541,R0227,Zone_1,0.8767612392553565,0.8436448680545439,0.9220556043596645,Credit Card,2023-06-06,1.0,Arjun Nair,25.0,2,Pune,2020-07-11,320.0,23.0,4.12,4921.0,,30.9,Residential,0,1,6,High,0.0027398788726729893,0.0028814237636239515,0,2121,0.071875,1.0516610031059048,1
T01542,R0107,Zone_9,0.7462070913695893,0.6786533125368598,0.8145730174178408,UPI,2024-03-13,0.0,Reyansh Gupta,33.0,1,Hyderabad,2020-01-11,179.0,14.0,3.66,11037.0,,56.1,Mixed,0,2,3,High,0.004168754700388767,0.004550687248144362,0,2303,0.0782122905027933,1.091617899158225,1
T01544,R0028,Zone_6,0.9511188178321186,0.8519773905350119,0.9861920999141353,Cash,2023-02-21,1.0,Reyansh Sharma,20.0,0,Surat,2023-11-11,249.0,21.0,3.79,14627.0,,37.6,Mixed,0,1,2,High,0.003819754288482404,0.003960610843028655,0,903,0.08433734939759036,1.0368758155389661,1
T01545,R0234,Zone_1,0.39351603494184567,0.4001108909117075,0.5135901755336691,Wallet,2023-04-29,0.0,Saanvi Nair,32.0,2,Pune,2022-12-01,183.0,31.0,3.98,4921.0,,30.9,Residential,0,5,4,High,0.002150360846676752,0.002806503691440815,0,1248,0.16939890710382513,1.3051315065460247,1
T01546,R0291,Zone_3,0.9606710721468592,0.9566160548605728,0.957693036096464,UPI,2023-08-17,1.0,Arjun Ghosh,23.0,2,Pune,2021-04-19,499.0,94.0,3.46,12971.0,,38.0,Business,0,3,8,High,0.0019251925293524233,0.0019192245212353988,0,1839,0.18837675350701402,0.9969000460857637,1
T01547,R0005,Zone_1,0.8718464746655722,0.8249043140317662,0.910228883839651,UPI,2023-07-13,1.0,Diya Reddy,27.0,1,Ahmedabad,2021-05-31,294.0,30.0,3.53,4921.0,,30.9,Residential,0,3,7,High,0.0029654641995427626,0.003096016611699493,0,1797,0.10204081632653061,1.0440242752473154,1
T01548,R0152,Zone_7,0.8003724335073761,0.684092989731932,0.8528543138721685,Credit Card,2024-01-26,1.0,Arjun Patel,34.0,0,Bengaluru,2021-05-04,143.0,24.0,3.91,11070.0,,45.2,Industrial,0,4,1,Medium,0.0055970100245271055,0.005964016180924255,0,1824,0.16783216783216784,1.065571824025482,1
T01549,R0081,Zone_6,0.7138144051825674,0.6098322298860867,0.7450927928608073,UPI,2023-01-07,0.0,Diya Reddy,42.0,2,Mumbai,2022-01-31,114.0,2.0,3.9,14627.0,,37.6,Mixed,0,5,1,Medium,0.006261529870022521,0.006535901691761468,0,1552,0.017543859649122806,1.0438186557334046,1
T01550,R0207,Zone_6,0.9403339731952518,0.9396855605639072,0.9512933387941758,Credit Card,2024-04-12,0.0,Ishaan Iyer,31.0,1,Mumbai,2023-12-06,47.0,3.0,3.93,14627.0,,37.6,Mixed,0,4,4,Low,0.020007105812664933,0.020240283804131398,0,878,0.06382978723404255,1.011654758746708,1
T01551,R0087,Zone_2,0.9077905988964305,0.8768276926283706,0.8495039138789201,Credit Card,2023-04-04,1.0,Saanvi Das,26.0,0,Jaipur,2021-05-11,362.0,33.0,3.57,6371.0,,58.4,Residential,0,1,4,High,0.002507708836730471,0.0023466958946931496,0,1817,0.09116022099447514,0.9357928082882027,0
T01552,R0283,Zone_10,0.7426464461862436,0.6164363300145967,0.7139170983445182,UPI,2024-01-10,0.0,Diya Nair,19.0,1,Surat,2023-06-15,245.0,45.0,3.55,2440.0,,35.4,Industrial,0,2,1,High,0.0030312099844336474,0.002913947340181707,0,1052,0.1836734693877551,0.9613149056468782,0
T01553,R0050,Zone_7,0.757800410439569,0.7198663656099389,0.8288738925563228,UPI,2023-04-26,1.0,Diya Das,49.0,1,Ahmedabad,2022-10-06,330.0,41.0,3.42,11070.0,,45.2,Industrial,0,2,4,High,0.002296364880119906,0.0025117390683524936,0,1304,0.12424242424242424,1.0937891839825304,1
T01554,R0204,Zone_9,0.8321291821749196,0.7073451963703302,0.8511156714460001,Cash,2024-01-04,0.0,Aarav Kumar,37.0,0,Hyderabad,2019-01-01,438.0,5.0,3.73,11037.0,,56.1,Mixed,0,3,1,High,0.001899838315467853,0.0019431864644885847,0,2678,0.01141552511415525,1.0228167569144202,1
T01555,R0232,Zone_7,0.8143263699746064,0.6868151346533922,0.8544215753486223,Wallet,2024-02-02,0.0,Meera Das,38.0,1,Jaipur,2022-12-08,172.0,15.0,3.94,11070.0,,45.2,Industrial,0,4,2,High,0.0047344556393872465,0.004967567298538502,0,1241,0.0872093023255814,1.0492372675776989,1
T01556,R0211,Zone_5,0.9164052474581726,0.8582867374541235,0.9700312790897855,Wallet,2023-09-08,1.0,Arjun Reddy,36.0,0,Mumbai,2021-04-04,435.0,17.0,3.63,2590.0,,43.9,Business,0,4,9,High,0.0021066787297889028,0.0022299569634247943,0,1854,0.03908045977011494,1.0585178137951032,1
T01557,R0066,Zone_9,0.9062378616917877,0.8442616627608989,0.9103348376989149,Credit Card,2023-04-10,1.0,Arjun Patel,38.0,0,Bengaluru,2022-06-03,167.0,28.0,4.72,11037.0,,56.1,Mixed,0,0,4,High,0.005426574022106513,0.005451106812568353,0,1429,0.16766467065868262,1.0045208616637125,1
T01558,R0228,Zone_2,0.7937089102964741,0.6849301174743683,0.8177985383813843,Credit Card,2023-09-06,0.0,Kavya Ghosh,21.0,0,Pune,2020-05-18,10.0,0.0,4.84,6371.0,,58.4,Residential,0,2,9,Low,0.07937089102964741,0.08177985383813843,0,2175,0.0,1.030350708896429,1
T01559,R0027,Zone_1,0.21548108810316136,0.2480522203604003,0.21095167281400107,Credit Card,2023-05-24,0.0,Ishaan Iyer,39.0,1,Jaipur,2019-10-05,403.0,61.0,3.98,4921.0,,30.9,Residential,0,2,5,High,0.000534692526310574,0.0005234532824168761,0,2401,0.1513647642679901,0.9789799869258511,0
T01560,R0091,Zone_6,0.5341235965543617,0.4967315849547719,0.6208890518836107,UPI,2024-03-28,1.0,Meera Das,41.0,2,Surat,2022-04-16,334.0,43.0,3.4,14627.0,,37.6,Mixed,0,3,3,High,0.001599172444773538,0.001858949257136559,0,1477,0.12874251497005987,1.1624445276130357,1
T01561,R0282,Zone_2,0.9364647403714217,0.8504704671303308,0.8956017694667878,Credit Card,2023-05-12,0.0,Reyansh Kumar,22.0,2,Bengaluru,2022-05-02,319.0,3.0,4.47,6371.0,,58.4,Residential,0,4,5,High,0.002935626145364958,0.002807529057889617,0,1461,0.009404388714733543,0.95636464551946,0
T01562,R0012,Zone_9,0.7081173585598315,0.5766420082098427,0.7229552157279396,Wallet,2024-07-14,0.0,Aarav Das,31.0,0,Hyderabad,2022-01-19,248.0,11.0,3.31,11037.0,,56.1,Mixed,0,6,7,High,0.00285531192967674,0.0029151419989029825,0,1564,0.04435483870967742,1.020953952037393,1
T01563,R0178,Zone_3,0.8854886703755207,0.7957124454064783,0.8651982086700224,Credit Card,2023-07-22,1.0,Saanvi Ghosh,27.0,1,Delhi,2021-05-15,56.0,7.0,3.13,12971.0,,38.0,Business,0,5,7,Medium,0.015812297685277154,0.015449968011964686,0,1813,0.125,0.9770855772814196,0
T01564,R0215,Zone_8,0.4254755030142845,0.4272953720825582,0.36947840665602877,Wallet,2024-04-25,0.0,Saanvi Gupta,26.0,0,Hyderabad,2020-02-28,438.0,48.0,3.24,4516.0,,31.0,Business,0,3,4,High,0.0009714052580234806,0.0008435580060639926,0,2255,0.1095890410958904,0.8683893762119232,0
T01565,R0222,Zone_9,0.9076503582542237,0.8151936491618043,0.962002799123309,UPI,2023-04-22,1.0,Aarav Singh,27.0,1,Surat,2022-08-28,475.0,12.0,3.44,11037.0,,56.1,Mixed,0,5,4,High,0.001910842859482576,0.002025269050785914,0,1343,0.02526315789473684,1.059882575239244,1
T01566,R0090,Zone_7,0.9807534237722397,0.9083144856943143,0.9672626662152126,UPI,2023-06-01,0.0,Kavya Iyer,33.0,0,Mumbai,2021-01-31,152.0,25.0,4.51,11070.0,,45.2,Industrial,0,3,6,High,0.006452325156396314,0.006363570172468504,0,1917,0.16447368421052633,0.9862444960883868,1
T01567,R0299,Zone_9,0.5390998064213484,0.44683150450370335,0.43289812832846686,Credit Card,2023-12-07,0.0,Ishaan Gupta,33.0,2,Kolkata,2020-09-04,457.0,0.0,3.92,11037.0,,56.1,Mixed,0,3,12,High,0.0011796494670051386,0.0009472606746793585,0,2066,0.0,0.8030018248422879,0
T01568,R0130,Zone_7,0.9178182573255911,0.8797870404940832,0.9367200227754073,UPI,2023-12-16,1.0,Diya Ghosh,27.0,0,Pune,2019-02-16,316.0,62.0,3.62,11070.0,,45.2,Industrial,0,5,12,High,0.0029044881560936426,0.0029643038695424282,0,2632,0.1962025316455696,1.0205942356223046,1
T01569,R0068,Zone_1,0.8984294948433335,0.8856407734029482,0.8752420170802074,Cash,2024-05-03,0.0,Meera Singh,30.0,0,Ahmedabad,2022-08-31,456.0,70.0,4.97,4921.0,,30.9,Residential,0,4,5,High,0.001970240120270468,0.0019193903883337883,0,1340,0.15350877192982457,0.9741910991388708,0
T01570,R0061,Zone_2,0.9389913175658761,0.8956006471872284,0.8779054246972245,UPI,2023-06-14,0.0,Meera Reddy,25.0,1,Mumbai,2020-08-20,168.0,25.0,3.69,6371.0,,58.4,Residential,0,2,6,High,0.005589234033130215,0.00522562752795967,0,2081,0.1488095238095238,0.9349451994646735,0
T01571,R0212,Zone_6,0.8624005934219384,0.7856582651603644,0.83649360359018,Cash,2023-04-11,1.0,Aadhya Iyer,36.0,0,Ahmedabad,2023-09-11,73.0,12.0,3.22,14627.0,,37.6,Mixed,0,1,4,Medium,0.011813706759204635,0.011458816487536713,0,964,0.1643835616438356,0.9699594480461087,0
T01572,R0043,Zone_8,0.8984294948433335,0.7607355520595852,0.8096981580909515,Credit Card,2023-05-07,1.0,Diya Kumar,28.0,1,Ahmedabad,2021-12-10,85.0,16.0,4.68,4516.0,,31.0,Business,0,6,5,Medium,0.010569758762862747,0.009525860683422958,0,1604,0.18823529411764706,0.9012372843259617,0
T01573,R0025,Zone_3,0.8913354662648569,0.8320786960093488,0.9265601144862348,UPI,2023-03-10,0.0,Meera Das,21.0,0,Mumbai,2021-10-22,42.0,3.0,4.01,12971.0,,38.0,Business,0,4,3,Low,0.02122227300630612,0.022060955106815112,0,1653,0.07142857142857142,1.0395189572888721,1
T01574,R0101,Zone_8,0.9192126403593571,0.8626054482295552,0.9010765941076737,Cash,2023-11-23,1.0,Aarav Singh,37.0,0,Delhi,2020-11-01,228.0,29.0,3.03,4516.0,,31.0,Business,0,3,11,High,0.00403163438754104,0.003952090325033656,0,2008,0.12719298245614036,0.9802700208250038,0
T01575,R0132,Zone_1,0.7511495194613296,0.6869806369620363,0.7726777591193764,Cash,2023-11-27,1.0,Aadhya Iyer,23.0,1,Surat,2022-12-09,484.0,25.0,3.32,4921.0,,30.9,Residential,0,0,11,High,0.0015519618170688628,0.0015964416510730918,0,1240,0.05165289256198347,1.0286603919729396,1
T01576,R0270,Zone_3,0.8921464049570478,0.8442348800930254,0.9238686252697128,Credit Card,2024-07-29,0.0,Aadhya Reddy,35.0,1,Hyderabad,2022-01-02,455.0,64.0,3.08,12971.0,,38.0,Business,0,0,7,High,0.001960761329575929,0.00203048049509827,0,1581,0.14065934065934066,1.0355571912148123,1
T01577,R0006,Zone_10,0.9332155643753435,0.8895960398541858,0.9771744463488807,UPI,2023-03-19,0.0,Aarav Das,45.0,0,Jaipur,2023-06-30,248.0,13.0,4.64,2440.0,,35.4,Industrial,0,6,3,High,0.0037629659853844494,0.003940219541729358,0,1037,0.05241935483870968,1.0471047458396834,1
T01578,R0089,Zone_3,0.9512108381714472,0.9161853943215738,0.9146320346461372,Wallet,2023-05-09,1.0,Saanvi Reddy,48.0,2,Surat,2022-09-21,308.0,6.0,3.91,12971.0,,38.0,Business,0,1,5,High,0.0030883468771800236,0.002969584528071874,0,1319,0.01948051948051948,0.9615450097313577,0
T01579,R0179,Zone_9,0.9143157889669448,0.8564907142497423,0.9104244110184289,Wallet,2023-08-10,0.0,Meera Patel,28.0,1,Kolkata,2022-04-11,274.0,14.0,4.64,11037.0,,56.1,Mixed,0,3,8,High,0.0033369189378355648,0.003322716828534412,0,1482,0.051094890510948905,0.995743945368249,1
T01580,R0048,Zone_8,0.6561738986950731,0.5179224319425282,0.7152051229030293,UPI,2023-05-04,1.0,Kavya Sharma,35.0,1,Hyderabad,2019-05-31,207.0,1.0,3.02,4516.0,,31.0,Business,0,3,5,High,0.0031699222159182277,0.003455097212091929,0,2528,0.004830917874396135,1.0899627740837468,1
T01581,R0027,Zone_10,0.17815311929524524,0.25872603939944405,0.0,Cash,2023-12-31,1.0,Ishaan Iyer,39.0,1,Jaipur,2019-10-05,403.0,61.0,3.98,2440.0,,35.4,Industrial,0,6,12,High,0.0004420672935365887,0.0,0,2401,0.1513647642679901,0.0,0
T01582,R0170,Zone_3,0.9083497479114011,0.8839315330184438,0.8896197177925629,Cash,2023-07-17,0.0,Saanvi Kumar,29.0,2,Bengaluru,2020-05-20,28.0,3.0,3.68,12971.0,,38.0,Business,0,0,7,Low,0.03244106242540718,0.03177213277830582,0,2173,0.10714285714285714,0.9793801559785701,0
T01583,R0268,Zone_10,0.702207638749005,0.6157308691310914,0.6884716778012957,Credit Card,2023-08-06,1.0,Ishaan Kumar,34.0,1,Chennai,2022-10-16,10.0,0.0,4.6,2440.0,,35.4,Industrial,0,6,8,Low,0.0702207638749005,0.06884716778012957,0,1294,0.0,0.9804388898813744,0
T01584,R0056,Zone_4,0.9350694602202649,0.9246631313263338,0.9494080077006358,Credit Card,2024-05-30,1.0,Meera Patel,40.0,2,Hyderabad,2021-02-26,93.0,13.0,3.25,4038.0,,48.2,Business,0,3,5,Medium,0.010054510324949086,0.010208688254845546,0,1891,0.13978494623655913,1.015334205735896,1
T01585,R0048,Zone_6,0.8448583442673543,0.7032550213226141,0.9031132187659672,UPI,2023-07-26,0.0,Kavya Sharma,35.0,1,Hyderabad,2019-05-31,207.0,1.0,3.02,14627.0,,37.6,Mixed,0,2,7,High,0.0040814412766538855,0.004362865791139938,0,2528,0.004830917874396135,1.0689522390278698,1
T01586,R0174,Zone_2,0.9437630842374478,0.8509652018719761,0.8863032636549688,Credit Card,2023-10-12,0.0,Aadhya Patel,32.0,1,Kolkata,2019-02-07,320.0,7.0,3.8,6371.0,,58.4,Residential,0,3,10,High,0.0029492596382420244,0.0027696976989217774,0,2641,0.021875,0.9391162659970897,0
T01587,R0003,Zone_5,0.9874476749303848,0.8906294171648165,0.9760209889976464,UPI,2023-09-24,1.0,Kavya Reddy,34.0,1,Pune,2023-05-04,45.0,9.0,3.76,2590.0,,43.9,Business,0,6,9,Low,0.021943281665119663,0.02168935531105881,0,1094,0.2,0.9884280593059841,1
T01588,R0191,Zone_10,0.8695060760604381,0.7289962539912039,0.8051851009803083,UPI,2023-01-05,1.0,Meera Gupta,33.0,2,Surat,2020-08-14,87.0,6.0,4.56,2440.0,,35.4,Industrial,0,3,1,Medium,0.00999432271333837,0.009255001160693199,0,2087,0.06896551724137931,0.9260258474885471,0
T01589,R0136,Zone_6,0.8640628388924629,0.7253545895236357,0.7996564226559283,Wallet,2023-11-09,1.0,Diya Ghosh,34.0,1,Hyderabad,2019-01-19,339.0,11.0,3.82,14627.0,,37.6,Mixed,0,3,11,High,0.002548857931836174,0.002358868503409818,0,2660,0.032448377581120944,0.9254609580026733,0
T01590,R0289,Zone_6,0.9438621857505766,0.8645020608378193,0.9835254573418345,Credit Card,2023-05-30,1.0,Aarav Gupta,21.0,2,Chennai,2021-09-30,322.0,14.0,4.17,14627.0,,37.6,Mixed,0,1,5,High,0.0029312490240701134,0.0030544268861547657,0,1675,0.043478260869565216,1.0420223123566679,1
T01591,R0081,Zone_9,0.9463082699898692,0.8700288517916932,0.8678986479598897,Credit Card,2023-06-08,0.0,Diya Reddy,42.0,2,Mumbai,2022-01-31,114.0,2.0,3.9,11037.0,,56.1,Mixed,0,3,6,Medium,0.008300949736753238,0.007613146034735874,0,1552,0.017543859649122806,0.9171415652630629,0
T01592,R0167,Zone_3,0.9730956712484412,1.0,0.9632140995305006,Cash,2024-03-16,0.0,Kavya Nair,44.0,1,Hyderabad,2022-08-25,117.0,5.0,4.75,12971.0,,38.0,Business,0,5,3,Medium,0.008317057019217446,0.00823259914128633,0,1346,0.042735042735042736,0.9898452207630696,1
T01593,R0241,Zone_10,0.8924691391904663,0.8787739792236808,0.8600602324426628,Cash,2024-01-04,0.0,Kavya Gupta,34.0,0,Chennai,2020-01-13,165.0,3.0,3.28,2440.0,,35.4,Industrial,0,3,1,High,0.005408903873881614,0.005212486257228259,0,2301,0.01818181818181818,0.9636862437874315,0
T01594,R0169,Zone_7,0.7944260163749568,0.746617977359078,0.816259958524412,Wallet,2023-07-19,0.0,Reyansh Kumar,32.0,1,Delhi,2023-02-21,497.0,81.0,4.19,11070.0,,45.2,Industrial,0,2,7,High,0.001598442688883213,0.0016423741620209497,0,1166,0.16297786720321933,1.027483921346239,1
T01595,R0154,Zone_8,0.8762046899570299,0.7953468527231167,0.8987126879317595,Credit Card,2023-02-05,0.0,Kavya Patel,18.0,2,Kolkata,2019-03-25,466.0,79.0,4.68,4516.0,,31.0,Business,0,6,2,High,0.0018802675750150856,0.0019285679998535612,0,2595,0.16952789699570817,1.0256880592317228,1
T01596,R0236,Zone_5,0.7958489393483628,0.7504492579614864,0.867244299350152,Credit Card,2024-02-01,0.0,Arjun Gupta,28.0,1,Ahmedabad,2020-08-10,61.0,1.0,3.36,2590.0,,43.9,Business,0,3,2,Medium,0.013046703923743653,0.014217119661477902,0,2091,0.01639344262295082,1.0897096879468702,1
T01597,R0214,Zone_5,0.8959588153532785,0.7640970515399957,0.7951962611222411,Credit Card,2023-12-30,0.0,Aarav Kumar,20.0,0,Kolkata,2022-09-14,210.0,2.0,4.53,2590.0,,43.9,Business,0,5,12,High,0.004266470549301326,0.0037866488624868624,0,1326,0.009523809523809525,0.8875366227728821,0
T01598,R0277,Zone_3,0.7441828983475406,0.603164984886204,0.735947062374333,Cash,2023-04-27,1.0,Kavya Gupta,42.0,0,Jaipur,2021-01-22,433.0,16.0,3.06,12971.0,,38.0,Business,0,3,4,High,0.0017186672017264217,0.0016996467953217854,0,1926,0.03695150115473441,0.9889330485939744,1
T01599,R0196,Zone_1,0.9381561081981689,0.8294076609984439,0.902869395954217,Credit Card,2023-01-05,1.0,Vivaan Das,18.0,1,Hyderabad,2019-06-24,51.0,9.0,4.93,4921.0,,30.9,Residential,0,3,1,Medium,0.018395217807807233,0.017703321489298374,0,2504,0.17647058823529413,0.9623871635694791,0
T01600,R0005,Zone_10,0.9268604094166889,0.9003221780809807,0.9785182968351644,Cash,2023-10-25,0.0,Diya Reddy,27.0,1,Ahmedabad,2021-05-31,294.0,30.0,3.53,2440.0,,35.4,Industrial,0,2,10,High,0.003152586426587377,0.003328293526650219,0,1797,0.10204081632653061,1.0557342690373257,1
T01601,R0083,Zone_2,0.8878639498629826,0.865920511789045,0.9313196447456986,Wallet,2024-03-06,1.0,Kavya Patel,45.0,0,Mumbai,2021-12-31,475.0,39.0,4.4,6371.0,,58.4,Residential,0,2,3,High,0.001869187262869437,0.001960672936306734,0,1583,0.08210526315789474,1.0489440920418294,1
T01602,R0251,Zone_7,0.8778663380742077,0.7275016227810118,0.8891377750273943,Wallet,2024-03-22,0.0,Vivaan Iyer,46.0,0,Mumbai,2020-01-13,213.0,26.0,4.48,11070.0,,45.2,Industrial,0,4,3,High,0.004121438206921162,0.004174355751302321,0,2301,0.12206572769953052,1.0128395821371998,1
T01603,R0264,Zone_5,0.855509438269568,0.793710953698742,0.8362615928874851,Wallet,2024-07-23,0.0,Aadhya Das,27.0,2,Delhi,2019-02-06,401.0,54.0,3.59,2590.0,,43.9,Business,0,1,7,High,0.0021334399956847083,0.002085440381265549,0,2642,0.13466334164588528,0.9775013056302273,0
T01604,R0253,Zone_10,0.9576188246791512,0.9496823714990835,0.8818195175864091,Wallet,2024-01-10,1.0,Ishaan Gupta,26.0,1,Surat,2021-08-19,173.0,24.0,3.16,2440.0,,35.4,Industrial,0,2,1,High,0.005535368928781221,0.005097222645008145,0,1717,0.13872832369942195,0.9208460557172751,0
T01605,R0077,Zone_1,0.952126334690758,0.8671364001094658,0.9587915124773231,Cash,2024-05-17,1.0,Reyansh Das,28.0,1,Mumbai,2019-09-07,406.0,72.0,3.79,4921.0,,30.9,Residential,0,4,5,High,0.002345138755395956,0.0023615554494515346,0,2429,0.17733990147783252,1.0070003081983125,1
T01606,R0179,Zone_9,0.8883664962463963,0.8627537947578833,0.9214983421159373,Wallet,2024-05-20,1.0,Meera Patel,28.0,1,Kolkata,2022-04-11,274.0,14.0,4.64,11037.0,,56.1,Mixed,0,0,5,High,0.0032422134899503514,0.003363132635459625,0,1482,0.051094890510948905,1.0372952447098496,1
T01607,R0279,Zone_9,0.747208910795883,0.5883809485804157,0.7385708261856235,UPI,2023-04-28,1.0,Diya Singh,25.0,2,Pune,2022-04-21,454.0,84.0,3.73,11037.0,,56.1,Mixed,0,4,4,High,0.0016458346052772754,0.0016268079871930034,0,1472,0.18502202643171806,0.9884395321235413,1
T01608,R0257,Zone_4,0.6355939725322257,0.5630015712501825,0.52993901219441,Cash,2024-05-05,0.0,Arjun Reddy,36.0,2,Delhi,2023-03-11,459.0,19.0,4.82,4038.0,,48.2,Business,0,6,5,High,0.0013847363235996203,0.0011545512248244225,0,1148,0.04139433551198257,0.8337697257938379,0
T01609,R0040,Zone_3,0.8996443876545057,0.7786321911885191,0.9558321151279314,UPI,2024-06-09,1.0,Aarav Gupta,34.0,2,Surat,2023-05-05,485.0,36.0,4.41,12971.0,,38.0,Business,0,6,6,High,0.0018549368817618675,0.0019707878662431574,0,1093,0.07422680412371134,1.0624554860169968,1
T01610,R0186,Zone_10,0.7933489308773034,0.6844282484504803,0.7843644576458864,UPI,2023-03-13,1.0,Ishaan Sharma,18.0,2,Hyderabad,2020-12-11,373.0,19.0,3.26,2440.0,,35.4,Industrial,0,0,3,High,0.0021269408334512155,0.0021028537738495613,0,1968,0.05093833780160858,0.9886752563950874,1
T01611,R0104,Zone_2,0.9129887516470627,0.8602188948455682,0.8453264447201966,UPI,2024-03-23,0.0,Diya Gupta,52.0,1,Kolkata,2021-05-27,328.0,1.0,3.7,6371.0,,58.4,Residential,0,5,3,High,0.0027835022916068985,0.0025772147704884044,0,1801,0.003048780487804878,0.9258892217403544,0
T01612,R0271,Zone_4,0.832396894749582,0.8026113813490203,0.8645651098402234,Wallet,2023-09-24,0.0,Saanvi Iyer,22.0,1,Bengaluru,2022-10-07,58.0,6.0,4.37,4038.0,,48.2,Business,0,6,9,Medium,0.014351670599130725,0.014906294997245231,0,1303,0.10344827586206896,1.0386452848317254,1
T01613,R0025,Zone_4,0.9312153048167279,0.8779881457471312,0.9070101506801171,Cash,2023-09-08,0.0,Meera Das,21.0,0,Mumbai,2021-10-22,42.0,3.0,4.01,4038.0,,48.2,Business,0,4,9,Low,0.022171792971826854,0.021595479778098028,0,1653,0.07142857142857142,0.9740069197623695,0
T01614,R0100,Zone_2,0.8934317766970123,0.8373285145964889,0.9367901129054637,Cash,2023-06-11,1.0,Ishaan Gupta,28.0,1,Delhi,2021-05-24,383.0,60.0,3.79,6371.0,,58.4,Residential,0,6,6,High,0.0023327200435953326,0.002445927187742725,0,1804,0.1566579634464752,1.0485301030692524,1
T01615,R0101,Zone_9,0.9430666110032088,0.9168936066291979,0.9123207212545077,Credit Card,2023-07-26,1.0,Aarav Singh,37.0,0,Delhi,2020-11-01,228.0,29.0,3.03,11037.0,,56.1,Mixed,0,2,7,High,0.0041362570658035475,0.004001406672168893,0,2008,0.12719298245614036,0.9673979659655277,0
T01616,R0295,Zone_6,0.716892324259433,0.6468413973381958,0.7689702032852476,Credit Card,2023-05-12,1.0,Kavya Gupta,18.0,0,Delhi,2019-05-29,98.0,18.0,3.59,14627.0,,37.6,Mixed,0,4,5,Medium,0.007315227798565642,0.007846634727400485,0,2530,0.1836734693877551,1.0726439344703715,1
T01617,R0015,Zone_9,0.8519096523103591,0.7073951964976719,0.9066232233753448,Credit Card,2024-07-15,1.0,Saanvi Patel,28.0,2,Chennai,2022-12-19,46.0,1.0,3.87,11037.0,,56.1,Mixed,0,0,7,Low,0.018519775050225198,0.01970920050815967,0,1230,0.021739130434782608,1.0642246169140164,1
